track_id,name,artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,is_workout,is_chill,is_party,is_focus,is_sleep,target
track_92889,Song 92889,Artist 89,0.9945097665064034,0.14227414050224618,0.1936259772432687,0.4515733902239162,0.37237586320875116,-33.16799718154607,0.3794793296048693,195.32978700999126,0.10826141118390353,52,0,1,0,0,0,0
track_81593,Song 81593,Artist 93,0.4538050214098195,0.9609023775154213,0.544909080636118,0.01995702790398124,0.5557698626900315,-32.67866923446455,0.8562904661756572,92.47812124271992,0.23215156021923877,54,0,0,0,0,0,0
track_34072,Song 34072,Artist 72,0.3377099130255864,0.8871409110352425,0.3484560523850596,0.47925325451538314,0.28709045130922284,-17.45196337489491,0.13436136278505673,139.74899985191448,0.7771221316317589,59,0,0,0,0,0,0
track_34893,Song 34893,Artist 93,0.6116423338359723,0.7104303015800963,0.7975929608318799,0.8971798386759413,0.03681766638022921,-32.66785583498272,0.3975713193859012,159.11229946973899,0.6548785848784581,25,1,0,1,0,0,1
track_99488,Song 99488,Artist 88,0.08557929225120553,0.8240053051301599,0.8524920006540844,0.639583808587033,0.0917866083928014,-45.41834550720771,0.8178630352920987,170.8427542590958,0.9821746309418274,33,1,0,1,0,0,1
track_20041,Song 20041,Artist 41,0.752046927805861,0.1600303795904947,0.4140702281727653,0.06723808982642487,0.6413209467796359,-37.00015770955051,0.702913825784047,182.6507234327355,0.571699337273939,1,0,1,0,0,0,0
track_32534,Song 32534,Artist 34,0.7165386372090675,0.9270400517950861,0.672788844298075,0.9431738289764621,0.5197253930285534,-17.314249947057114,0.033253418279178604,69.24428658679486,0.7557809266797324,59,0,0,1,0,0,1
track_34788,Song 34788,Artist 88,0.7834955909813494,0.9230179318732752,0.5148731541434323,0.9314056661600485,0.4182950959115649,-8.796709552577951,0.6249862927739952,124.0841993365096,0.42558025859545456,10,0,0,0,0,0,0
track_70432,Song 70432,Artist 32,0.8379094744354909,0.20249611455107763,0.018412624186174398,0.9039059544130271,0.6853537482249613,-52.57305275979075,0.43922307588632825,126.79350026087252,0.5183553209359351,76,0,1,0,0,0,0
track_90122,Song 90122,Artist 22,0.7525208837936496,0.09684453775444213,0.9488251996865358,0.5265969066560163,0.6708568698127707,-38.65212319495295,0.2908640164663785,155.90647755375252,0.14935135382004805,70,0,0,0,0,0,0
track_41790,Song 41790,Artist 90,0.21414066091594874,0.954841240605228,0.6608947891875449,0.002812594052376438,0.853503918027566,-45.89978898698352,0.21907452527339655,118.27963050244355,0.7056521551904726,12,0,0,1,0,0,1
track_72241,Song 72241,Artist 41,0.5327693591465298,0.04735873065916463,0.7222408417776021,0.8328728306637846,0.31736881480844015,-29.129031589194742,0.6582992380637135,134.5059645660458,0.7756848352064831,99,0,0,0,0,0,0
track_36583,Song 36583,Artist 83,0.4760568902183173,0.9074144786928656,0.8717542633982541,0.5922920909430119,0.2847223384450238,-0.03854330399125416,0.6361483378173156,156.98388436895442,0.8289990420096551,9,1,0,1,0,0,1
track_4656,Song 4656,Artist 56,0.8364421924698697,0.7598707588263149,0.9965826775334855,0.45659075752794864,0.029711953418981918,-12.669293053381764,0.5026702181179593,128.43231238491654,0.913130471355053,48,1,0,1,0,0,1
track_39713,Song 39713,Artist 13,0.8917208757399636,0.8908200301932853,0.9312811707268516,0.533671255925588,0.4512143570974554,-34.153927182148955,0.013216083440520277,187.7326780844583,0.8869500055577626,77,1,0,1,0,0,1
track_23768,Song 23768,Artist 68,0.8756180199406924,0.46217407390872667,0.5697755803895649,0.6964356767692451,0.39691897873249105,-39.26513707745668,0.311828902586996,127.52749684485771,0.577384345376633,9,0,0,0,0,0,0
track_49733,Song 49733,Artist 33,0.21722105512859324,0.9593111181788926,0.834699024087829,0.5007915101760323,0.13643672749913827,-40.9820387818208,0.007062329410492341,99.06109766257592,0.8840078793172584,16,0,0,1,0,0,1
track_82357,Song 82357,Artist 57,0.48713969451078754,0.999635235576606,0.862844775754012,0.20729526243916985,0.29096233362296586,-44.64801741238419,0.6068917792640788,134.34209090734475,0.969145218041999,28,1,0,1,0,0,1
track_70192,Song 70192,Artist 92,0.20253041972801933,0.7103170162466372,0.0011768322958963795,0.3291585994430166,0.7505742878114819,-1.1008451787205118,0.8049585793823282,155.50639974148478,0.17087277727648997,98,0,0,0,0,0,0
track_89721,Song 89721,Artist 21,0.15401766760942437,0.04773085060553983,0.7672223531381371,0.4678111875556831,0.6759784300196853,-27.49084318258207,0.08746873060169469,180.73384043784642,0.8050196187393757,28,0,0,0,0,0,0
track_74470,Song 74470,Artist 70,0.4316522112623795,0.49778506896486185,0.2600650682832374,0.24852075135320462,0.8878384589085013,-24.07034544868658,0.17411549979053975,179.5625677009255,0.927341755817651,21,0,0,0,0,0,0
track_69655,Song 69655,Artist 55,0.4993405641541294,0.6943267233535371,0.19651125906539324,0.7270437296907183,0.8486239723056935,-45.963861754622485,0.424325134546478,137.00425106421443,0.39170223308887,70,0,0,0,0,0,0
track_824,Song 824,Artist 24,0.5373956029379229,0.40736750639232777,0.4925778241870965,0.6270248259409659,0.17436968716865275,-35.050755412444396,0.8898513602789564,120.01710273818162,0.34012260721322285,73,0,1,0,0,0,0
track_62880,Song 62880,Artist 80,0.27175275233537244,0.9751470081621803,0.7873612584385978,0.6149749309029355,0.25848642273468236,-16.677159218795687,0.47450686748522564,187.27396468674132,0.64532837944342,99,1,0,1,0,0,1
track_63927,Song 63927,Artist 27,0.3319728570355365,0.5655589098193473,0.7133295603165695,0.11105849544971103,0.4544089638139073,-40.53219259068305,0.02659142937376513,136.88172263970353,0.7974946457116703,49,0,0,0,0,0,0
track_61401,Song 61401,Artist 1,0.8838579865433598,0.8084414435413337,0.7554020552275402,0.4959741062765807,0.4812925335350363,-24.97685405846471,0.6510722433519639,176.9130065589618,0.7291461506460225,4,1,0,1,0,0,1
track_46345,Song 46345,Artist 45,0.6904792813992009,0.7944636929789157,0.7137584576915855,0.5910644721692679,0.4997968375838512,-41.582779664462464,0.17870922400327505,60.02532006982927,0.6026073063200549,9,0,0,1,0,0,1
track_24366,Song 24366,Artist 66,0.0689406122792201,0.7769875690494177,0.7928571575991955,0.19746462930454856,0.6478086790888883,-52.71563105394098,0.09740240364407915,80.1873084304121,0.6708570296580917,41,0,0,1,0,0,1
track_47291,Song 47291,Artist 91,0.9624134019897141,0.376550388320547,0.013640235476292228,0.9208713532458052,0.47858473439749727,-1.4677109661790197,0.2744233073599981,83.70778684431563,0.7306073212365954,28,0,0,0,1,1,0
track_29266,Song 29266,Artist 66,0.8006823564264145,0.3222495669824956,0.8130749500658145,0.4118622836942366,0.34952975488731275,-26.868398407505467,0.8976315220458173,99.37013870864268,0.3710213620495717,36,0,0,0,0,0,0
track_69819,Song 69819,Artist 19,0.21382275819043606,0.9095613764281996,0.24797071834900886,0.158523595280472,0.8475442928876151,-39.18257855426077,0.34198776879476356,164.84128201656833,0.8314333440243932,92,0,0,0,0,0,0
track_68024,Song 68024,Artist 24,0.0091601516523796,0.7470141948405643,0.8178999699338567,0.6032132390270986,0.5945074993703833,-34.82595495994761,0.512160103778967,165.13162652674873,0.8922861133303742,66,1,0,1,0,0,1
track_46060,Song 46060,Artist 60,0.5951128089726664,0.9398883139791633,0.6457203651686978,0.4560485131764215,0.19912228810432886,-44.25836402434374,0.5120054150507944,94.77449931077624,0.4161316603873516,32,0,0,0,0,0,0
track_63319,Song 63319,Artist 19,0.04747191492326175,0.7097830304442867,0.053292097242736425,0.4941380311247987,0.12355415401878889,-4.607059390515545,0.29038031412269716,188.22246967513448,0.15951511802542595,49,0,0,0,0,0,0
track_20597,Song 20597,Artist 97,0.49483906781987486,0.9274865900705146,0.9425800027452119,0.16273846763569944,0.6784434711988033,-12.563569258019491,0.23949253212457178,86.03680025161864,0.9254645644803171,15,0,0,1,0,0,1
track_70686,Song 70686,Artist 86,0.13713180124089552,0.07313299705537002,0.6683763071047236,0.737984351698214,0.8242227749352237,-14.778796048194515,0.3569917926282544,163.11744390455004,0.670241899230834,8,0,0,0,0,0,0
track_63041,Song 63041,Artist 41,0.6472516223630627,0.7651805084694869,0.941778297837499,0.3841960057684791,0.2793749030840661,-17.26237826023278,0.8754404082254832,76.89454045207168,0.8177958948702341,51,0,0,1,0,0,1
track_25602,Song 25602,Artist 2,0.6070819639211725,0.7966506042376933,0.7883479208646441,0.9061849487918816,0.3996051675664445,-7.179242386717355,0.8170105403275387,121.32625796397646,0.7004995239874728,23,1,0,1,0,0,1
track_57073,Song 57073,Artist 73,0.25795042669550705,0.9373879266702155,0.6765153335259302,0.40038410174465766,0.6427811466975258,-46.8070978301938,0.5198777995172077,102.03581373543565,0.6564449462626993,39,0,0,1,0,0,1
track_10956,Song 10956,Artist 56,0.40357039244960136,0.7714343195912199,0.7421088588229121,0.3291049963558704,0.8049079963641005,-46.776921555026675,0.5285477530980532,100.26393911145962,0.9486023982057296,95,0,0,1,0,0,1
track_27706,Song 27706,Artist 6,0.18704516366992818,0.7933193512093815,0.9770816940336564,0.38210264546497386,0.8071546457965926,-30.69763478425155,0.556023337405627,162.14870675808118,0.6752121664213814,62,1,0,1,0,0,1
track_50627,Song 50627,Artist 27,0.17624716715023925,0.9257227892265512,0.8160402827872019,0.17845542792033575,0.32084068017422585,-2.445669909693997,0.8576115759239277,105.17048187644605,0.8682998386661582,70,0,0,1,0,0,1
track_20057,Song 20057,Artist 57,0.14364736507211961,0.7560423036643495,0.9120458554733406,0.4334373192218589,0.8545437665582457,-21.160903717545636,0.22860884637760592,104.56190395360537,0.7427851302946752,45,0,0,1,0,0,1
track_46412,Song 46412,Artist 12,0.6996697731353438,0.5242219270386247,0.30759290351674984,0.24561073306425418,0.9096950539464917,-59.583824096871865,0.7517126864645939,75.36871784884023,0.22899646193445722,99,0,1,0,0,0,0
track_69537,Song 69537,Artist 37,0.7488552349145273,0.9101928918609726,0.8420909682042741,0.30376423362995053,0.7612430395241092,-8.55322825096981,0.16740987003515928,188.58157439295135,0.8152918770760545,87,1,0,1,0,0,1
track_4000,Song 4000,Artist 0,0.5719958782835928,0.880113148513207,0.6604228024304262,0.6722344390114945,0.4850491499169928,-28.21882347192366,0.22934784289478416,177.37483469965105,0.7536211165800605,23,0,0,1,0,0,1
track_49672,Song 49672,Artist 72,0.4711757129556081,0.9357595921527593,0.8108477913259807,0.10336680929547726,0.3576072831999264,-47.718121952985214,0.14098459225744597,62.22436095258793,0.6005537577944307,87,0,0,1,0,0,1
track_17961,Song 17961,Artist 61,0.009094180302419264,0.8668783885348119,0.8249319588502069,0.5045205994751936,0.45791643090072476,-56.85990203182919,0.48857299563577616,193.3506446234647,0.7416621788768224,10,1,0,1,0,0,1
track_41179,Song 41179,Artist 79,0.666583079333733,0.8147663480495254,0.8344871251022793,0.32551535822970834,0.3242126271402681,-16.480933376310986,0.32027222081319184,60.719355275593614,0.6318788684759424,91,0,0,1,0,0,1
track_69429,Song 69429,Artist 29,0.26748477911149915,0.9045288868212796,0.9797428163728861,0.8529161236329097,0.9818173679600093,-45.27185605423014,0.8136468836994464,96.62041207583368,0.779032360710435,80,0,0,1,0,0,1
track_19196,Song 19196,Artist 96,0.177213908269094,0.6275171942034573,0.7068081079719019,0.9179286209561754,0.41841704959964565,-52.21862625661447,0.9985848113197026,120.24287721883641,0.057644358259339445,99,1,0,0,0,0,0
track_51083,Song 51083,Artist 83,0.9914135794522885,0.3025868937127899,0.8544749910195844,0.9758638116397673,0.15260106272185858,-52.49136635891739,0.1847702351364695,87.98581065562433,0.4916821140493919,6,0,0,0,0,0,0
track_57423,Song 57423,Artist 23,0.6468731844459396,0.09791539310414654,0.6323075592083915,0.25629158860460166,0.43102815965549535,-4.896324635333052,0.02956231168998613,82.73537556017537,0.08872808152249023,26,0,0,0,0,0,0
track_93038,Song 93038,Artist 38,0.18769522828300844,0.2037968974088079,0.045525396887694636,0.519606282714563,0.20407850373739045,-13.92492665747372,0.9325198467809648,182.25381034153403,0.7769883168231212,37,0,0,0,0,0,0
track_50071,Song 50071,Artist 71,0.0824302769466656,0.543384128424765,0.9677692150657414,0.35662179465314636,0.9243826341882887,-8.079660473847504,0.28720433211634955,121.7421422299744,0.6654976760432151,18,0,0,0,0,0,0
track_87506,Song 87506,Artist 6,0.16694952254202233,0.767368835499525,0.8879302346599576,0.3695992310519379,0.8469164235898148,-10.838774718325418,0.9193025008768971,82.46107354928971,0.9808936677100059,86,0,0,1,0,0,1
track_88156,Song 88156,Artist 56,0.8136977145599091,0.8497458182060207,0.391058861943523,0.42864529552730357,0.37958205994227434,-41.22958973486751,0.020614293398165007,146.5587393780804,0.5970409454022387,96,0,1,0,0,0,0
track_49793,Song 49793,Artist 93,0.05191703512060575,0.7057536731785644,0.847602773881811,0.8663914871154867,0.022814782511944465,-47.350795034337835,0.28655132771610936,184.73639430139286,0.6501411847163807,86,1,0,1,0,0,1
track_36027,Song 36027,Artist 27,0.5834723667901471,0.49622452264580963,0.387853770338385,0.2626703891445943,0.13095045377341819,-50.470900993251774,0.07616188437471527,129.15866621056114,0.7705121435856849,18,0,0,0,0,0,0
track_55031,Song 55031,Artist 31,0.799063547591341,0.8932603991266399,0.9019161069486861,0.2120152272166561,0.9301021937636617,-43.521392438472596,0.0511764287210138,92.9046999130683,0.8578058017990695,70,0,0,1,0,0,1
track_33247,Song 33247,Artist 47,0.6530660028749133,0.9255251872551117,0.9699373444907925,0.4237826161915915,0.47848082422950033,-4.218750815275975,0.9516704752634603,125.00105522436134,0.6582615533830569,22,1,0,1,0,0,1
track_41915,Song 41915,Artist 15,0.7231792610922434,0.21740971815617793,0.4135808647625864,0.8757491781458993,0.7429860411853767,-39.878451800012456,0.05874727547584546,129.39418558537244,0.6719699589640826,50,0,0,0,1,0,0
track_47312,Song 47312,Artist 12,0.7180621293289605,0.8090745387847197,0.8349255637629364,0.2918042596468341,0.10547281443736223,-17.147908811994647,0.27167873021235145,158.74066317819992,0.8554261440027372,10,1,0,1,0,0,1
track_40557,Song 40557,Artist 57,0.570461458476435,0.5511555712752113,0.003666676359850629,0.25644318768794616,0.8805151865087635,-31.12935290790699,0.29942434606946977,169.63294320942097,0.011795830549299224,41,0,1,0,0,0,0
track_33699,Song 33699,Artist 99,0.09275379265788675,0.7975830912115357,0.9974654476991277,0.32366985841535767,0.4377813561249183,-39.62619710405364,0.12785377555238353,91.24892173615831,0.7481355751405773,47,0,0,1,0,0,1
track_80285,Song 80285,Artist 85,0.12242794567812376,0.8248205821408757,0.8193620714878909,0.291918529932508,0.4796402747771159,-14.676994355344902,0.7720363241080648,168.80887658408022,0.9703814222768865,36,1,0,1,0,0,1
track_41246,Song 41246,Artist 46,0.21926137721531824,0.7067642937239167,0.9918372259097892,0.4096912355070268,0.4096630765060638,-17.325120077117894,0.864140097726683,135.2090618508136,0.6370645487139142,20,1,0,1,0,0,1
track_85055,Song 85055,Artist 55,0.9526509531420055,0.7068643718852842,0.9798442355955381,0.4437976398259129,0.6372265393162015,-30.961116057359238,0.8172187987661286,77.21808604785608,0.7457364672230886,10,0,0,1,0,0,1
