track_id,name,artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,is_workout,is_chill,is_party,is_focus,is_sleep,target
track_37819,Song 37819,Artist 19,0.4252589186028485,0.6673481178109834,0.9315638557694401,0.2788695712838395,0.004424454590260418,-7.062908438851586,0.48876777559901863,108.40577551008118,0.28507889909618245,29,0,0,0,0,0,0
track_58199,Song 58199,Artist 99,0.9661921209265437,0.5365200926938809,0.6080367222883616,0.19510896583041792,0.004326689700162922,-38.619313701799,0.5250667991667634,60.93289991949976,0.6861766116218999,67,0,0,0,0,0,0
track_70543,Song 70543,Artist 43,0.9088478840691755,0.7643999905668125,0.4854113606475521,0.4837135282127998,0.8498631486293929,-15.411352506384603,0.9080346936106053,101.32996058926187,0.5164994970491159,56,0,1,0,0,0,0
track_47681,Song 47681,Artist 81,0.8474280810809569,0.7215883924207034,0.03236889957960354,0.5934865517303906,0.7164986470956202,-23.293771040613862,0.8627221132663659,84.49178699680229,0.1001756648273241,48,0,1,0,0,1,1
track_57120,Song 57120,Artist 20,0.5029315679541506,0.06632049422703457,0.2589386799195995,0.8068032182889119,0.5315699574301518,-55.46653788943473,0.5167393352048534,188.0905751736362,0.6017983920966524,66,0,0,0,0,0,0
track_25168,Song 25168,Artist 68,0.9566350134776129,0.8223429632541464,0.680450937690492,0.6940753942552623,0.6153605267349621,-59.18880206797658,0.6135496374537844,92.1293661055841,0.251223792235864,64,0,0,0,0,0,0
track_69347,Song 69347,Artist 47,0.13691702100429215,0.33047114498713015,0.6337724673237839,0.5142343693885641,0.4557030303748696,-50.12351453683043,0.7741833582443775,116.01899287931772,0.13381274513959152,92,0,0,0,0,0,0
track_88500,Song 88500,Artist 0,0.11064804252904181,0.7065655334520682,0.3739517670068119,0.9811868744601338,0.39075774601162316,-13.774712788069657,0.4510419192949682,158.34866090312624,0.9751081961245842,54,0,0,0,0,0,0
track_11613,Song 11613,Artist 13,0.9698207852410403,0.6904312455893044,0.2023778641088324,0.49808181729169276,0.5560258313226667,-13.082216342059333,0.8165587731675331,98.79004183640984,0.038319388734463056,88,0,1,0,0,1,1
track_38323,Song 38323,Artist 23,0.6849674363862054,0.5953495039807324,0.21626305895689035,0.6596426610802192,0.9575917788059629,-58.19851181046506,0.18333888916178787,77.11270530434224,0.982421856494597,51,0,0,0,1,1,1
track_46778,Song 46778,Artist 78,0.9082364937765216,0.11764923193101684,0.20946332687722669,0.893239350608378,0.5584552058434866,-48.73685807411405,0.983372165196777,87.11093631027077,0.8171813105795938,50,0,0,0,0,1,1
track_47195,Song 47195,Artist 95,0.8048540948948172,0.5683112545877163,0.057096020579412654,0.8937421292047372,0.6504945074158521,-11.739693102244694,0.42857564524403546,77.94018363803693,0.05717402796248272,0,0,1,0,0,1,1
track_89011,Song 89011,Artist 11,0.21091184921988848,0.9203729853528316,0.8598155192415302,0.6410948738100967,0.6576306706271423,-44.856217846331134,0.9181116248076616,143.0653094249083,0.4053292057452488,72,1,0,0,0,0,0
track_13002,Song 13002,Artist 2,0.947651653081089,0.85482543573462,0.10958273349397829,0.20675028220285152,0.730588172053979,-28.781753439223678,0.6694971089318925,63.71044585614519,0.6006801181431509,50,0,0,0,0,1,1
track_86219,Song 86219,Artist 19,0.10384033194999442,0.910853176683216,0.8138149715037188,0.15610958302501976,0.054433497443269974,-7.416164936624057,0.7773685201530954,65.3850407453751,0.7967422444003598,18,0,0,1,0,0,0
